ID,DESCRICAO,PRECOVENDA,CODBARRAS
3348,KT COR/PIN POP100 34/14 1045 428-106,"0,00",NULL
3349,CORRENTE TRAN 428H-116L TITAN125/FAN125,"0,00",NULL
3350,KT COR/PIN FAN125 09 43/14 1045 428-116,"0,00",NULL
3351,KT COR/PIN TITAN150 43/16 1045 428-118,"0,00",NULL
3352,CORRENTE TRAN 428H-118L TITAN150/YBR125,"0,00",NULL
3353,KT COR/PIN TITAN00/08 44/14 1045 428-116,"0,00",NULL
3354,CORRENTE TRAN 428H-116L TITAN125/FAN125,"0,00",NULL
3355,CORRENTE TRAN 428H-118L TITAN150/YBR125,"0,00",NULL
3356,KT COR/PIN YBR125/WORK125 1045 428-118,"0,00",NULL
3357,PISCA NXR150 13/14/160 2015..DD/TE CRIST,"0,00",NULL
3358,PISCA NXR150 13/14/160 2015..DE/TD CRIST,"0,00",NULL
3359,CORRENTE T C/RET 428UO-118L TITAN150/YBR,"0,00",NULL
3360,KT COR/PIN FAN/TIT160 44/15 1045 428-118,"0,00",NULL
3361,PEDALEIRA TRAS NXR125/150/160 - GRAPKS,"60,00",7908217233378
3362,VOLANTE POP100 07/2008,"0,00",NULL
3363,GUIDAO POP110 PRETO 2016...,"140,00",7890000017541
3364,VARETA VALVULA CG125/TITAN 83/2008,"0,00",NULL
3365,ENGRENAGEM VEL YBR125 EK C/PI FERRO,"45,00",7908217212410
3366,X PEDAL PART BIZ/POP,"0,00",NULL
3367,X CABO ACEL XRE 300 10 EM D A -MAX CABOS,"35,00",7908193656703
3368,X CABO ACEL XRE 300 10 EM D B -MAX CABOS,"35,00",7908193656710
3369,CABO EMBR XRE 300 10 EM D -MAX,"40,00",7908193647107
3370,X CACHIMBO VELA TITAN 150/MIX/NXR 150,"0,00",NULL
3371,X CABO ACEL FACTOR 14 ED/E/K A,"0,00",NULL
3372,X CABO ACEL FACTOR 14 ED/E/K B,"0,00",NULL
3373,RETR MINI ASA F-1 PTO H.PTA (PR),"120,00",7908193631779
3374,X CACHIMBO VELA POP/FAN 09,"0,00",NULL
3375,ESPELHO RETROVISOR MINI CB300R (PAR),"85,00",7899624000212
3376,X ESCAP TITAN/FAN 160 RETO U.S.A CROM,"0,00",NULL
3377,X RETR MINI TITAN 14 L.PTA C/ART,"0,00",NULL
3378,ESPELHO RETROVISOR GS 800 BMW (PAR) -EVOL,"100,00",3707010000002
3379,ESCAP TITAN/FAN 160 FORTUNINHA PTO,"340,00",7890000029896
3380,ALCA TRAS ESPEC TITAN 160 16/19 CROM,"0,00",NULL
3381,X ESCAP TITAN 160 COMPETITION VM,"0,00",NULL
3382,RETR MINI BMW 650 HONDA C/ARTIC (PR),"85,00",7899754932995
3383,ARVORE COM TITAN/FAN/START/NXR160 2015..,"0,00",NULL
3384,BRACO OSC ADM/ESC NXR/FAN/TITAN160 PAR,"0,00",NULL
3385,CABO TRAS 19F LIMPO P/CAMBIO 2.1M INOX,"0,00",NULL
3386,COND RL C/20 MT PTO,"0,00",NULL
3387,JG DIRECAO 1.1/8M PTO SEMI INT.B211 44M,"55,00",
3387,JG DIRECAO 1.1/8M PTO SEMI INT.B211 44M,"55,00",7908193609013
3388,ARRUELA DIRECAO 10MM,"0,00",NULL
3389,CAMBIO TRAS 07V C/GAN INDEX ZINC,"0,00",NULL
3390,"RAIO 2,5 X 280 CROM","0,00",NULL
3391,TERMINAL COND T.SHIMANO (PT 200),"0,00",NULL
3392,GANCHEIRA AL GTS M1,"60,00",7908203400265
3393,GANCHEIRA AL KSW SOUTH LOTUS WENDY,"0,00",NULL
3394,GANCHEIRA AL KSW XLT,"0,00",NULL
3395,GANCHEIRA AL MOSSO ODYSSEY N.23,"0,00",NULL
3396,GANCHEIRA AL GTSM1 N.9,"0,00",NULL
3397,GANCHEIRA AL ASTRO/VICINI/KONA/CALOI,"0,00",NULL
3398,GANCHEIRA AL ALFAMEQ CILT/TIRRE/ATX/ZT3,"60,00",11241102513526000109
3398,GANCHEIRA AL ALFAMEQ CILT/TIRRE/ATX/ZT3,"60,00",7908203404164
3399,PNEU 20 X 1.95 ATACAMA PTO,"0,00",NULL
3400,COLAR M CENTRAL 45M NY (CLNYMC45-SP),"0,00",NULL
3401,GANCHEIRA AL KAMORI LTX/VOYCE N.56,"0,00",NULL
3402,JG JUNTA COMP TITAN150 04/14NXR150 06/08,"0,00",NULL
3403,BIELA TITAN150 04/2008 NXR150 06/2013,"0,00",NULL
3404,VALVULA ADM TITAN150 04/08/NXR150 06/08,"0,00",NULL
3405,VALVULA ESC TITAN150 04/08/NXR150 06/08,"0,00",NULL
3406,BOMBA COMB BIZ125 GASOLINA 09/2011,"0,00",NULL
3407,EIXO CAVALETE CENTRAL TITAN 125/150 - DANIDREA,"0,00",NULL
3408,CUBO RODA TRAS YBR/MAX/RD/HUNTER 125 - COBREQ,"0,00",NULL
3409,JUNTA TAMPA LAT TITAN/BROS 150 LD - VEDAMOTORS,"0,00",NULL
3410,ROLAMENTO 6302Z CG RODA TRAS - GBR,"0,00",NULL
3411,EIXO RODA TRAS TITAN 150/160 C/PORCA - EVOL,"0,00",NULL
3412,BIELA TITAN 150 - METAL LEVE,"0,00",NULL
3413,EIXO RODA TRAS BROS 125/150/160 FREIO TAMBOR - EVOL,"0,00",NULL
3414,GUARDA VOLUME BAU BIZ 125 06-10 - TORK,"120,00",NULL
3415,GUARDA VOLUME BAU BIZ 98-04 - TORK,"120,00",7899101699298
3415,GUARDA VOLUME BAU BIZ 98-04 - TORK,"120,00",7899101699281
3416,KIT CILINDRO MOTOR TITAN 150 C/ JUNTA - EVOL,"0,00",NULL
3417,ESTICADOR CORRENTE DREAM/BIZ LD - EVOL,"10,00",NULL
3418,JUNTA ESCAPE CG/ML/XLS/XLX/CBX/NX/TIT/BROS150 - VEDAMOTORS,"0,00",NULL
3419,VISEIRA CAPACETE SM AUTOMATICO CRISTAL - TORK,"0,00",NULL
3420,PATINS DE FREIO TRAS XLS/BROS 125/150/BIZ - EVOL,"45,00",4018130000001
3421,RET BENG TITAN 125 -08/BIZ100 -05/125 06-/TUR - EVOL,"0,00",NULL
3422,ESPELHO FREIO TRAS BROS 125/150 - EVOL,"120,00",3410370000000
3423,"VISEIRA CAPACETE SM AUTOMATICO FUME 0,80 - MOTOVISAO","0,00",NULL
3424,BRACO OSCILANTE ADM/ ESC BIZ DREAM 94 /2005,"85,00",7908217208505
3425,PARALAMA DIANT TITAN 150 04-08 PTO - SPORTIVE,"85,00",7898443615065
3426,ESPELHO TITAN 00 MOD ORIGINAL PAR - GVS SPORT,"0,00",NULL
3427,CABO EMB XLR125 - VEI,"30,00",3361130000009
3428,PARALAMA DIANT TITAN 00-04/FAN125 05-08 PTO - TORK,"0,00",NULL
3429,VARAO FREIO BROS TRAZ 125-150 GRAPKS,"30,00",4411520000009
3429,VARAO FREIO BROS TRAZ 125-150 GRAPKS,"30,00",7908217223195
3430,RELE PARTIDA TITAN 150 -09/ 160 MIX/FLEX/FAN 09/ BIZ 125-13/BROS 150-09/XRE-190A016 -EVOL,"70,00",3009190000002
3431,CABO ACELERDOR TITAN 150 ES/KS/ESD - VEI,"0,00",NULL
3432,PORCA DO ESCAPAMENTO CROMADA M8 - TRIBAL,"10,00",7898590342203
3433,ARO RODA TRAS 18X215 NX/XR200/250/XT225 FERRO - ENINCO,"270,00",NULL
3434,ESCAP FAN 125 09/ MOD ORIGINAL CRO S/CATALISA - TORK,"0,00",NULL
3435,KIT CILINDRO MOTOR TITAN/FAN/BROS/START 160 C - EVOL,"0,00",NULL
3436,CAPACETE NEW SM PTO/AM 58 - TORK,"0,00",NULL
3437,ESCAP BIZ 125 06-15 MOD ORIGINAL PTO - POLIMET,"0,00",NULL
3438,JUNTA TAMPA LAT TITAN/FAN 160/BROS 160 15- LD - VEDAMOTORS,"0,00",NULL
3439,EIXO BALANCA TODAY/TITAN/99 COMPLETO - VALCLA,"0,00",NULL
3440,CAPACETE NEW SM PTO/AZ 58 - TORK,"0,00",NULL
3441,CAPACETE NEW SM PTO/VD 58 - TORK,"145,00",NULL
3442,ROLDANA ACELERADOR TITAN 00 - WESTER,"0,00",NULL
3443,PARALAMA DIANT TITAN125 04 / FAN125 05-08 PTO - WESTER,"0,00",NULL
3444,REGULADOR VOLTAGEM TODAY/TITAN -04/FAN125 05- - MAGNETRON,"0,00",NULL
3445,CAMARA AR CARRETINHA 325/350-8 - RINALDI,"0,00",NULL
3446,CAMARA AR 400X8 - EVOL,"0,00",NULL
3447,BLOCO OTICO BIZ 125 11-17/BIZ 100 13-17 - PLASMOTO,"0,00",NULL
3448,BOBINA IGNICAO BIZ 100 TODAS - MAGNETRON,"0,00",NULL
3449,BRACO OSCILANTE BIZ/POP 110I PAR - WGK,"120,00",7898558335315
3450,KIT CILINDRO MOTOR TITAN/FAN/BROS/START 160 - METAL LEVE,"0,00",NULL
3451,LAMPADA FAROL CG/TITAN BIODO 12V 35/35W - IMPORTADO,"25,00",NULL
3452,BRACO OSCILANTE TITAN 99-00 - EVOL,"120,00",7898558330426
3453,KIT CILINDRO MOTOR TITAN 150 - METAL LEVE,"0,00",NULL
3454,RELE PARTIDA TITAN150 09/160/MIX/FLEX/FAN 09- - EVOL,"55,00",NULL
3455,PEDAL APOIO CENTRAL TITAN 150 09/FAN 09/TITAN - POLIMET,"78,00",7896963607171
3456,LAMPADA FAROL BIZ 100/125/BROS 125/150 35/35W - EVOL,"25,00",3854180000001
3457,ESPELHO FREIO TRAS BROS 125/160 - COBREQ,"140,00",7892679253305
3458,EIXO BALANCA TITAN 150 KS/ES COMPLETO - EVOL,"75,00",3653440000009
3459,PASTILHA DIANT CROSSER150 ED 14-/LANDER/TENER - EVOL,"50,00",4000720000003
3460,VISEIRA SAN MARINO/NEW SM FUME - MOTOVISAO,"0,00",NULL
3461,PEDAL APOIO CENTRAL CG/TITAN KS/ES MACICO 08 - AURORENSE,"0,00",NULL
3462,CAMARA AR TRAS BROS/XLX250 460-17 - RINALDI,"60,00",7898493797247
3464,PASTILHA TRAS LANDER/FAZER/YZ125/250/CROSSER - EVOL,"45,00",4000550000006
3465,CABO EMB CROSSER 150 14 - KCABOS,"0,00",NULL
3466,BLOCO OTICO POP 100 - PLASMOTO,"75,00",7898442102856
3467,ARO RODA DIANT 21X185 XLX/NX350/XR200 - ENINCO,"245,00",NULL
3468,PARALAMA DIANT TITAN 150 04-08 PT INJETADO - WESTER,"0,00",NULL
3469,CABO ACELERADOR TITAN 150 KS/ES 09 - VEI,"25,00",NULL
3470,EIXO RODA TRAS TITAN KS/ES/CG125/ML/TU 235 MM - EVOL,"40,00",3663540000008
3471,RET BENG XLS/R125/CBX150/200/BROS/TIT150 - EVOL,"20,00",419131
3472,JUNTA TAMPA  LLAT  DIR TITAN/FAN 150/ BROS/ CG125 -VEDA MOTORS,"15,00",7899641814700
3473,CAMARA AR TRAS BIZ 300-14 - RINALDI,"45,00",7898493797216
3474,CAPACETE NEW SM PTO/VERM 58 - TORK,"0,00",NULL
3475,PORCA CEGA ESCAPAMENTO TITAN 00/CBX200 7MM - TRIBAL,"0,00",NULL
3476,PNEU DIANT 80/90-21 R34 XT225/XR200 - RINALDI,"0,00",NULL
3477,ESTICADOR CORRENTE CG - EVOL,"0,00",NULL
3478,REGULADOR VOLTAGEM TITAN150 -08/BROS 150 -06/ - MAGNETRON,"0,00",NULL
3479,BRACO OSCILANTE BIZ/POP 100 13- PAR - WGK,"120,00",7898558335308
3480,CAPACETE NEW SM PTO/RS 56 - TORK,"145,00",NULL
3481,BUJAO CARTER CG/BIZ/YBR/TITAN 150 PARAFUSO 12 - FEY,"15,00",NULL
3482,PATINS V B LISA (10 PR) PTO,"0,00",NULL
3483,PORCA P/EIXO TRAS (3/8) C/FLANGE,"0,00",NULL
3484,EIXO C/BAT T. 185 X 3/8 S/ROL P/CUBO AL,"0,00",NULL
3485,EIXO C/BAT T. 200 X 3/8 S/ROL BRV1,"0,00",NULL
3486,BAGAG GENOVA 26 VERM MET,"0,00",NULL
3487,BAGAG GENOVA 26 VIOL MET,"0,00",NULL
3488,BAGAG ARTICULADO TUBAO RABETAO PRETO,"80,00",7898960687019
3488,BAGAG ARTICULADO TUBAO RABETAO PRETO,"80,00",7898908384659
3489,BAGAG ARTICULADO TUBAO RABETAO VIOLETA,"90,00",7898960687163
3490,BAGAG FIXO MTB PTA,"0,00",NULL
3491,CAN SEL ACO 22.2 X 240MM ZINC,"0,00",NULL
3492,SUP AL CROSS LILAS GT JR,"0,00",NULL
3493,SUP AL BMX BASE AL VERM,"0,00",NULL
3494,PARAL 26 T POTI VIOL,"0,00",NULL
3495,PARAL 26 T POTI VERM MET,"0,00",NULL
3496,CAMARA 29X1.90/2.35 V.AMERIC 48MM,"0,00",7908193621657
3496,CAMARA 29X1.90/2.35 V.AMERIC 48MM,"0,00",7908193629776
3497,PATINS MTB CANT PTO B4 B5 B7 (PT 25PR),"0,00",NULL
3498,MACANETA PLAST V.B PTO,"0,00",NULL
3499,MACANETA AL V.B PTO B.PLAST 300PAE,"0,00",NULL
3500,MACANETA INFANTIL PLAST PTO,"0,00",NULL
3501,JG CENTRO 45MM C/COL CROM,"35,00",7908193608849
3501,JG CENTRO 45MM C/COL CROM,"35,00",7908203403990
3502,EIXO CENTRAL 3S C/PORCA (BB02),"25,00",7908193616837
3503,SUP FERRO MTB 16 25 GR PTO C/EXPANDER,"15,00",NULL
3504,SUP FERRO MTB 25 GR CROM 21M STD C/EXP,"0,00",NULL
3505,CESTAO 26 C/SUP+HASTE PTO 31X23X20,"0,00",NULL
3506,RODA LIVRE 1V 22D TODA ESFERA DOUR,"40,00",7908193614536
3507,PASTILHA D BIZ 125 BROS 150 160 14/ XRE,"0,00",NULL
3508,KIT TRANS YBR FACTOR150 16/,"0,00",NULL
3509,"CAMARA 26X1.95/2.125, SCHRADER 35MM","25,00",NULL
3510,"CAMARA 24X2.125, SCHRADER 35MM","0,00",NULL
3511,"PNEU 24X2.125 K924, PTO, E-BIKE","0,00",NULL
3512,"PNEU 24X2.125 ATACAMA, PTO","0,00",NULL
3513,"CAMARA 29X1.95, SCHRADER 48MM","30,00",NULL
3514,CAMARA 29X2.1/2.3 PIRELLI SPORTUBE PREST,"0,00",NULL
3515,CAMARA 29X2.2/2.6 PIRELLI SMARTUBE PREST,"0,00",NULL
3516,"CAMARA 20X1.95/2.125, SCHRADER 35MM","0,00",NULL
3517,PNEU 26X1.1/2X2 PTO BT25 BRAVO SUPER,"0,00",NULL
3518,"PNEU 26X1.95 PTO, NITRO XP","0,00",NULL
3519,PNEU 29X2.10,"98,00",4711041534374
3519,PNEU 29X2.10,"98,00",7908193620896
3520,"PNEU 29X2.20 PTO, KOZMIK LITE","250,00",4717294994903
3521,"PNEU 29X2.10 K1153, PTO, C/FAIXA MARROM","0,00",NULL
3522,PNEU 20X1.75 CROSS PTO. ZAPPER,"0,00",NULL
3523,"PNEU 24X1.3/8 K23, PTO","0,00",4713309146251
3524,"PEDIVELA MONOBLOCO, 165X16MM, PTO","65,00",6970276355163
3525,PEDIVELA ABSOLUTE ACO 24/34/42 170MM,"100,00",NULL
3526,PEDIVELA ABSOLUTE ACO 28/38/48 170MM,"100,00",NULL
3527,"MANOPLA ABSOLUTE NBR1, PTO, NBR","25,00",6972244130079
3528,"MANOPLA ABSOLUTE HL-G98, PTO, BORRACHA","0,00",NULL
3529,"MANOPLA ABSOLUTE HL-GR33, PTO, ESPUMA","25,00",6972244130581
3530,CABO FREIO TRAS. CECI 1.5X1900MM,"20,00",NULL
3531,CABO CAMBIO TRAS. MTB 1.2X2.000MM,"20,00",NULL
3532,CONDUITE ENCAPADO PTO. 200MT. C/TEFLON,"0,00",NULL
3533,GARFO 26 DOWNH. AL. 746IDH PTO.FOSC 21 1,"0,00",NULL
3534,PISCA TRASEIRO ABSOLUTE SQUARE,"0,00",NULL
3535,"SELIM PU MIRIM KID, PTO, C/CAR","0,00",NULL
3536,"SELIM PU JUNIOR 16, PTO, CANOTE 190MM","0,00",NULL
3537,"SELIM PVC TOY 16, VERM, CANOTE 190MM","0,00",NULL
3538,"SELIM PVC TOY 20, RSA, CANOTE 250MM","0,00",NULL
3539,SELIM MTB WL-6001 PTO. 2 MOLAS C/REFLET.,"120,00",6970284410410
3540,SELIM MTB 826C-2 PTO C/2 MOLAS C/CAR.,"140,00",NULL
3541,"EIXO TRAS, 3/8X185MM PTO. C/CAIXA/COLAR","25,00",7898911414954
3541,"EIXO TRAS, 3/8X185MM PTO. C/CAIXA/COLAR","25,00",6970506280357
3542,"EIXO DIANT, 3/8X140MM, PTO, CAIXA, COLAR","0,00",NULL
3543,"CUBO DNT/TRS ACO CROM 36F, S/ESP, SF-HB5","0,00",NULL
3544,"CUBO DNT/TRS. SF-B01, PTA, 36F, 2,5MM","0,00",NULL
3545,CUBO GTB AL. DIANT/TRAS. 36F.C/ROL. PTO,"95,00",NULL
3546,CUBO GTB AL. DIANT/TRAS. 36F.C/ROL. VERM,"95,00",NULL
3547,"RAIO ZINC, NIPLE, 2,5 X 275MM","0,00",NULL
3548,"RAIO ZINC, NIPLE, 2,5 X 265MM","0,00",NULL
3549,"RAIO ZINC, NIPLE, 2,0 X 265MM","0,00",NULL
3550,"RAIO ZINC PTO, NIPLE, 2,0 X 288MM","0,00",NULL
3551,CHAVE 9730A P/CONE EIXO RODA 13X15/14X16,"0,00",NULL
3552,CADEADO ABRACADEIRA ONGUARD OG 8079 ZIP,"0,00",7290001280799
3553,CHAVE AUXILIAR REMOCAO DE CASSETE 53A2,"0,00",NULL
3554,EXTRATOR BRACO MTB C/ CABO,"0,00",NULL
3555,OLIVA/TERM. P/MANGUEIRA HIDR. ABSOLUTE,"0,00",NULL
3556,CAIXA DIR TAP IS 42/52 GARFO TAPERED H37,"0,00",NULL
3557,"LUVA SKIN SPORT FUN, PTO./BCO, TAM. G","75,00",8964003005078
3558,"LUVA SKIN SPORT FUN, PTO./BCO, TAM. M","75,00",8964003005061
3559,"LUVA SKIN SPORT FUN, AZUL/BCO, TAM. G","75,00",8964001551935
3560,"LUVA SKIN SPORT FUN, AZUL/BCO, TAM. M","75,00",8964001551928
3561,"GARRAFA, SKIN PRO, AUTOMATICA, 650ML, TR","0,00",NULL
3562,"GARRAFA, SKIN PRO, AUTOMATICA, 650ML, LR","40,00",7898722453364
3563,"GARRAFA, SKIN PRO, AUTOMATICA, 650ML, PT","60,00",731199075929
3564,"GARRAFA TERMICA, SKIN, 710ML, PTO","0,00",NULL
3565,"GARRAFA TERMICA, SKIN, DNA, 710ML, AZL","0,00",788115617992
3566,"GARRAFA TERMICA, SKIN, DNA, 590ML, RSA","80,00",7898722453296
3567,RODA 29 ABSOLUTE PRIME BOOST,"0,00",NULL
3568,NUCLEO ABSOLUTE PRIME BOOST 6 PAWL HG,"0,00",NULL
3569,RODA 29 ABSOLUTE WILD 32F P/CASSETES,"0,00",NULL
3570,"SUPORTE GARRAFA, NYLON, W2, PTO","28,00",6970284414500
3571,"SUPORTE DE GARRAFA ABSOLUTE SIDE, PTO","0,00",NULL
3572,FIXADOR P/SUP.GUIDAO AHEAD M5X17MM ALLEN,"0,00",NULL
3573,"SELIM ABSOLUTE PTO/CZA GEL, 268 X 174MM,","120,00",6981781480066
3574,SELIM GEL NEW MOLISE PTO.,"0,00",NULL
3575,RABETA FAN125 PRETO 05/2008,"0,00",NULL
3576,PARALAMA T TITAN/FAN 125 PRETO 2000,"0,00",NULL
3577,PAINEL FAN 150 09-13 - EVOL,"245,00",4440420000000
3578,PNEU DIANT 250-17 PD 29 BIZ/DREAM/CRYPTON - RINALDI,"0,00",NULL
3579,CUBO RODA TRAS TITAN/FAN 150/STAR 160 - EVOL,"180,00",3410090000007
3580,PARALAMA DIANT TITAN/FAN 150 14-15/FAN 160 PT - SPORTIVE,"0,00",NULL
3581,PNEU TRAS 90/90-18 BS32 TITAN 00 - RINALDI,"0,00",NULL
3582,SINALEIRA TITAN 00 UNIVERSAL - GVS SPORT,"0,00",NULL
3583,PNEU TRAS 80/100-14 WH21 BIZ - RINALDI,"200,00",NULL
3584,ESPACADOR RODA TRAS TITAN KS/ES 62X21X15MM - EVOL,"0,00",NULL
3585,PARALAMA DIANT TITAN/FAN 150 14-15/FAN 160 PRETO - PLASMOTO,"95,00",7898442107837
3586,CABO EMB YBR 125/FACTOR 125 E/K09-16/ED 09-10 - VEI,"28,00",NULL
3587,OLEO 20W50 1000ML - MULT LUB,"28,00",NULL
3588,KIT CUBO PLATO EMB TITAN/FAN/BROS 160 - VEI,"175,00",NULL
3589,CUBO RODA DIANT TITAN 150/FAN 125 09-11 - EVOL,"180,00",3410110000000
3590,PNEU TRAS 90/90-18 R34 CG/TITAN - RINALDI,"0,00",NULL
3591,PNEU TRAS 80/100-14 PD29 BIZ - RINALDI,"185,00",7898493790132
3591,PNEU TRAS 80/100-14 PD29 BIZ - RINALDI,"185,00",7898493790019
3592,PNEU TRAS 90/90-18 WH21 MOD XLX P/CG/TIT - RINALDI,"220,00",7898493790040
3593,CABO EMB FAN 125 09 - VEI,"25,00",3361190000001
3594,CUBO RODA TRAS BROS 125/150/160 KS/CRF 230 - EVOL,"0,00",NULL
3595,PNEU TRAS 80/100-14 BS32 BIZ - RINALDI,"0,00",NULL
3596,ESPELHO FREIO TRAS TITAN 00/FAN 125 09-14 - COBREQ,"0,00",NULL
3597,,"25,00",3361450000000
3598,CAMARA AR DIANT/TRAS CG/ML 275/300-18 - RINALDI,"0,00",NULL
3599,PNEU DIANT 2.75-18 BS32 TITAN 00 - RINALDI,"0,00",NULL
3600,MOBIL SUPER MOTO 4T 20W50 24X1L,"38,00",7896636550803
3600,MOBIL SUPER MOTO 4T 20W50 24X1L,"38,00",17896636550800
3601,X CAPA BCO ANTIDERR PTO MONSTER,"0,00",NULL
3602,X CAPA BCO ANTIDERR PTO RED BULL,"50,00",7891201200268
3603,X CAPA BCO 3D PTO FOX,"0,00",NULL
3604,X CAPA BCO 3D PTO HONDA,"55,00",7891201000509
3605,X CAPA BCO 3D AZUL/PTO TITAN TRIBAL,"0,00",NULL
3606,CAPA BCO 3D BEGE BROS 05,"55,00",7891201050658
3607,X CAPA BCO 3D PTO HONDA,"0,00",NULL
3608,X CAPA BCO 3D PTO POP,"0,00",NULL
3609,X CAPA BCO ANTIDERR PTO HONDA,"0,00",NULL
3610,CAPA BCO BIZ 100/110/125 18 CARAMELO,"45,00",606529373597
3610,CAPA BCO BIZ 100/110/125 18 CARAMELO,"45,00",606529373597
3611,X LANTER COMP NXR 160 CRIST/VERM,"95,00",7898457519403
3612,PARAL TRAS NXR 160 15/19 PTO INJ,"0,00",NULL
3613,X CJ QDO ELAST BAL NXR/XRE 190 C/B,"0,00",NULL
3614,PROT CAREN FAN 160 22 PTO F/PTO SPORT,"0,00",NULL
3615,X BANCO B/PLAST PTO NXR 125/150 03/08,"0,00",NULL
3616,CABO FREIO FACTOR 125 09 E/K - SORETTO MAXI,"0,00",NULL
3617,INTERRUP FREIO DIANT YBR K/E /FACTOR K/E - EVOL,"0,00",NULL
3618,PARALAMA DIANT FACTOR 125 09-12 PT - SPORTIVE,"0,00",NULL
3619,CHAVE IGN FACTOR125 08-/XTZ125 09-/FAZER1 - VEI,"0,00",NULL
3620,RET BENG YBR/YES/FAZER 150/BURGMAN 125/NMA - CORTECO,"0,00",NULL
3621,ADESIVO POP 110I 18 VM 1262 - JOTAESSE,"35,00",NULL
3622,KIT CHAVE IGN/TRAVA/TAMP FACTOR 125 09-13 - MAGNETRON,"0,00",NULL
3623,CHAVE PART TITAN 150 ESD 09-13/MIX/EX/FLEX - VEI,"0,00",NULL
3624,ROLAMENTO 6201 2RS RODA DIANTEIRA BIZ - CREVON,"20,00",NULL
3625,CHAVE LUZ YBR125/FACTOR125/XTZ 125 TODAS - VEI,"0,00",NULL
3626,TAMP LAT FAN 160 16-17 PT INJ PAR - SPORTIVE,"0,00",NULL
3627,BORRACHA PEDALEIRA DIANT FACTOR 125 03-14 - PARAMOTOS,"0,00",NULL
3628,CHAVE PART TITAN/FAN 150 FLEX - MAGNETRON,"0,00",NULL
3629,BUCHA ROLAMENTO RODA TRAS TITAN 150 - MGL,"20,00",7898431695611
3630,ADESIVO FACTOR 125 09 PT 909 - JOTAESSE,"25,00",NULL
3631,KIT RABETA FACTOR 125 09-12 PT - SPORTIVE,"0,00",NULL
3632,PARALAMA DIANT TITAN 150 09-13 / FAN 150 PT - SPORTIVE,"85,00",7898947408613
3633,CILINDRO BENG BROS - PRO TORK,"115,00",7899101622241
3634,ABA TANQ FACTOR 125 09-12 PT - SPORTIVE,"0,00",NULL
3635,FILTRO AR YBR/FACTOR COMPLETO - FILTRAN,"0,00",NULL
3636,RET VALV DREAM/TWISTER/TIT150/BIZ/BROS DUP - EVOL,"0,00",NULL
3637,INTERRUP FREIO TRAS TITAN 125/150/FAN -09 - EVOL,"0,00",NULL
3638,CAVALETE LAT YBR 125 06-/FACTOR/FAZER 125/150 - TORK,"0,00",NULL
3639,TAMP LAT FAN 160 18-22 PT INJETADO - SPORTIVE,"0,00",NULL
3640,CAVALETE LAT AJUSTAVEL TITAN/FAN -14 P/ M - TORK,"0,00",NULL
3641,VELA C7HSA DREAM/BIZ/YBR125/ZIG/NEO - EVOL,"0,00",NULL
3642,INTERRUP FREIO DIANT TITAN 00 KS/150 KS/ES - EVOL,"15,00",4290120000004
3643,TAMP LAT POP 110 16-19 VM - SPORTIVE,"0,00",NULL
3644,INTERRUP FREIO TRAS FACTOR 08-15 - MAGNETRON,"0,00",NULL
3645,VELA CPR8EA-9 TITAN/FAN 150/160/BROS 150 07-/ - EVOL,"30,00",NULL
3646,CARENAGEM LAT FAROL TITAN 150  2014 VERMELHO PEROLIZADO,"120,00",7898574854227
3647,CHAVE PART FAN 125 09-15 ES - VEI,"0,00",NULL
3648,ARO RODA TRAS 14X160 BIZ FERRO - TORK,"140,00",NULL
3649,CAPA CORRENTE YBR/FACTOR -PLASMOTO,"35,00",7898442105642
3650,"JOGO RAIO TRAS TITAN 125/150 KS/ES/CROM 3,8MM - VEI","0,00",NULL
3651,GUIDAO FACTOR 125 09 LIGHT CROMADO - TORK,"0,00",NULL
3652,SINALEIRA FACTOR/FAZER 09-11 DIA ESQ/TRAS DIR - GVS SPORT,"0,00",NULL
3653,SINALEIRA FACTOR/FAZER 09-11 DIA DIR/TRAS ESQ - GVS SPORT,"0,00",NULL
3654,"JOGO RAIO TRAS BIZ 3,8MM CROMADO - VEI","70,00",4146030000002
3655,ESPELHO FAZER/FACTOR 150 16-20 PAR - GVS SPORT,"0,00",NULL
3656,ARO RODA TRAS 17X215 XLX/BROS 125/150 FERRO - TORK,"190,00",7899101616127
3657,ARO RODA DIANT 19X185 BROS 125/150 FERRO - TORK,"220,00",NULL
3658,LANTERNA TRAS FACTOR 125 VM - STLU,"0,00",NULL
3659,ARO RODA TRAS 18X185 CG83/TITAN/XL125 FERRO - TORK,"140,00",NULL
3660,CORR CORRIDA 1/2X3/32X116 CINZA C30,"0,00",NULL
3661,BORROCHA PATINS V B R.ALLEN COMP B-2 SET(PT 25PR),"13,00",7908193623309
3662,DESC 26 AL CENTRAL C/REG PTO,"0,00",7908193616783
3663,CAMBIO TRAS C/GANCH PTO,"65,00",7908193615915
3664,PEDAL AL FREES INGLES C/ESF PTO (P804),"0,00",NULL
3665,PEDAL AL FREES INGLES C/ESF POL (P803),"0,00",NULL
3666,PEDAL AL FREES SUECO C/ESF NEON,"60,00",NULL
3667,GARFO 29 AL+MAG DISC C/TRAVA,"430,00",NULL
3668,FUSIVEL VIDRO 10 AMP.,"10,00",NULL
3669,OLEO ANTI-CORROSIVO E DESENGRIPANTE 300ML/180G,"18,00",7899276456672
